Year,Team,Rec_Rec,Rec_Yds,Rec_Avg,Rec_Lg,Rec_TD,Def_Int,Def_Yds,Def_Avg,Def_Lg,Def_TD,Def_Solo,Def_Ast,Def_Tot,Def_Sack,Def_YdsL,Kick_PAT_Comp,Kick_PAT_Att,Kick_FG_Comp,Kick_FG_Att,Kick_0-19_Comp,Kick_0-19_Att,Kick_20-29_Comp,Kick_20-29_Att,Kick_30-39_Comp,Kick_30-39_Att,Kick_40-49_Comp,Kick_40-49_Att,Kick_50+_Comp,Kick_50+_Att,Kick_Lg,Kick_Pts,KReturn_Num,KReturn_Yds,KReturn_Avg,KReturn_FC,KReturn_Lg,KReturn_TD,Kickoff_Num,Kickoff_Yds,Kickoff_Avg,Kickoff_Lg,Kickoff_TB,Kickoff_OB,Kickoff_Ret,Kickoff_RYds,Kickoff_TD,Pass_Att,Pass_Cmp,Pass_Pct,Pass_Yds,Pass_YPA,Pass_TD,Pass_TD%,Pass_Int,Pass_Int%,Pass_Lg,Pass_Sack,Pass_Loss,Pass_Rate,PReturn_Num,PReturn_Yds,PReturn_Avg,PReturn_FC,PReturn_Lg,PReturn_TD,Rush_Att,Rush_Gain,Rush_Loss,Rush_Yds,Rush_Avg,Rush_Lg,Rush_TD,Scor_Pts,Scor_Tot,Scor_R,Scor_P,Scor_KR,Scor_PR,Scor_IR,Scor_FR,Scor_BK,Scor_BP,Scor_FGR,Scor_PAT_Comp,Scor_PAT_Att,Scor_FG_Comp,Scor_FG_Att,Scor_Conv,Scor_Saf,Punt_Punts,Punt_Yds,Punt_Avg,Punt_Lg,Punt_TB,Punt_In20,Punt_Blk,Punt_Net,Punt_Ret,Punt_RYds
2018.00,UVA,197.00,2378.00,12.41,242.00,23.00,17.00,287.00,11.52,62.00,0.00,222.00,166.00,388.00,4.50,25.00,45.00,45.00,15.00,22.00,0.00,0.00,5.00,5.00,7.00,13.00,3.00,3.00,0.00,1.00,46.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2018.00,NCST,300.00,3701.00,12.16,278.00,21.00,10.00,113.00,5.69,57.00,1.00,176.00,140.00,316.00,7.00,35.00,51.00,51.00,23.00,26.00,0.00,1.00,15.00,15.00,5.00,6.00,3.00,4.00,0.00,0.00,49.00,120.00,32.00,814.00,15.87,1.00,90.00,1.00,73.00,4619.00,60.20,80.00,47.00,1.00,24.00,599.00,1.00,356.00,228.00,51.13,2751.00,7.28,26.00,6.80,9.00,0.65,86.00,31.00,197.00,133.33,36.00,247.00,6.29,11.00,43.00,0.00,478.00,2485.00,299.00,2186.00,5.12,75.00,19.00,309.00,41.00,19.00,21.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,25,25,12,16,1.00,0.00,51.00,2130.00,41.80,61.00,6.00,20.00,0.00,39.00,13.00,22.00
2018.00,WF,224.00,2837.00,12.01,275.00,25.00,6.00,133.00,22.17,60.00,2.00,174.00,104.00,278.00,2.00,11.00,52.00,52.00,19.00,22.00,0.00,0.00,8.00,9.00,9.00,11.00,2.00,2.00,0.00,0.00,49.00,109.00,20.00,411.00,14.75,5.00,47.00,0.00,84.00,4874.00,57.65,67.00,23.00,0.00,46.00,950.00,0.00,496.00,334.00,51.23,4071.00,11.75,25.00,1.30,11.00,0.58,74.00,12.00,85.00,153.00,15.00,140.00,3.11,24.00,40.00,0.00,403.00,1918.00,124.00,1794.00,3.89,86.00,24.00,368.00,41.00,23.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51,51,23,26,1.00,0.00,49.00,2076.00,42.40,72.00,4.00,22.00,0.00,38.90,15.00,88.00
2018.00,DUKE,243.00,2707.00,10.89,364.00,28.00,4.00,76.00,19.00,53.00,1.00,130.00,56.00,186.00,2.00,13.00,49.00,51.00,9.00,13.00,0.00,0.00,3.00,4.00,6.00,6.00,0.00,3.00,0.00,0.00,35.00,76.00,25.00,506.00,16.15,7.00,38.00,0.00,83.00,5040.00,60.45,65.00,33.00,1.00,46.00,1097.00,1.00,442.00,247.00,34.98,3069.00,3.68,25.00,2.98,13.00,4.50,54.00,33.00,189.00,66.70,32.00,361.00,14.21,22.00,70.00,2.00,607.00,3092.00,318.00,2774.00,4.69,74.00,21.00,353.00,41.00,17.00,22.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,50,50,19,22,0.00,0.00,77.00,3217.00,41.80,56.00,3.00,24.00,0.00,38.20,23.00,219.00
2018.00,SYR,254.00,3245.00,11.14,386.00,19.00,18.00,93.00,5.32,39.00,0.00,264.00,138.00,402.00,6.50,37.00,61.00,61.00,30.00,34.00,1.00,1.00,10.00,11.00,12.00,12.00,4.00,7.00,3.00,3.00,54.00,151.00,37.00,720.00,16.47,1.00,46.00,0.00,72.00,4150.00,60.07,65.00,18.00,2.00,43.00,845.00,0.00,474.00,278.00,70.44,3199.00,10.34,31.00,24.84,10.00,0.76,85.00,30.00,184.00,237.86,28.00,160.00,5.26,20.00,32.00,0.00,454.00,2275.00,252.00,2023.00,4.99,75.00,19.00,322.00,41.00,18.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49,51,9,13,0.00,0.00,67.00,2772.00,41.40,57.00,4.00,23.00,0.00,37.50,24.00,178.00
2018.00,CLEM,294.00,3898.00,11.72,436.00,34.00,12.00,328.00,28.02,46.00,2.00,285.00,172.00,457.00,11.00,69.00,88.00,90.00,12.00,18.00,0.00,0.00,4.00,4.00,5.00,8.00,3.00,6.00,0.00,0.00,49.00,124.00,29.00,560.00,15.52,7.00,43.00,0.00,101.00,6085.00,60.20,65.00,61.00,2.00,22.00,403.00,0.00,461.00,271.00,42.30,3441.00,12.34,22.00,1.90,12.00,1.16,82.00,37.00,243.00,149.94,24.00,356.00,14.47,32.00,69.00,2.00,532.00,2799.00,238.00,2561.00,5.32,68.00,33.00,451.00,50.00,33.00,16.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,61,61,30,34,0.00,0.00,67.00,2874.00,42.90,58.00,4.00,26.00,0.00,39.30,16.00,158.00
2018.00,FSU,243.00,3030.00,11.69,387.00,20.00,12.00,125.00,13.04,63.00,1.00,220.00,132.00,352.00,3.50,20.00,30.00,31.00,11.00,17.00,0.00,0.00,2.00,2.00,3.00,5.00,4.00,8.00,2.00,2.00,53.00,63.00,20.00,454.00,18.05,4.00,43.00,0.00,117.00,7386.00,62.90,71.00,81.00,0.00,32.00,657.00,1.00,506.00,327.00,40.63,4180.00,4.42,37.00,3.52,8.00,1.47,74.00,18.00,122.00,86.45,42.00,300.00,2.67,36.00,62.00,1.00,547.00,3914.00,220.00,3694.00,6.04,75.00,45.00,547.00,73.00,42.00,30.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,76,78,11,16,0.00,0.00,64.00,2541.00,39.70,63.00,4.00,19.00,0.00,36.60,16.00,121.00
2018.00,VT,229.00,3098.00,12.79,353.00,27.00,7.00,27.00,4.50,18.00,0.00,130.00,64.00,194.00,2.50,10.00,48.00,48.00,12.00,19.00,0.00,0.00,4.00,4.00,5.00,5.00,3.00,9.00,0.00,1.00,45.00,84.00,33.00,648.00,16.21,3.00,35.00,0.00,53.00,3275.00,58.55,71.00,37.00,2.00,12.00,305.00,0.00,451.00,260.00,24.40,3241.00,3.38,20.00,2.72,13.00,1.00,78.00,36.00,237.00,59.76,20.00,257.00,6.77,20.00,74.00,1.00,279.00,1241.00,111.00,1130.00,4.16,85.00,8.00,197.00,22.00,9.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30,31,11,17,1.00,0.00,82.00,3545.00,43.20,61.00,5.00,14.00,1.00,37.10,33.00,364.00
2018.00,UNC,210.00,2327.00,10.38,363.00,12.00,7.00,38.00,7.40,19.00,0.00,109.00,49.00,158.00,0.00,0.00,33.00,33.00,18.00,28.00,0.00,0.00,6.00,6.00,6.00,10.00,6.00,11.00,0.00,1.00,49.00,87.00,41.00,928.00,18.22,0.00,51.00,0.00,73.00,4670.00,58.40,79.00,61.00,2.00,8.00,160.00,0.00,428.00,250.00,35.15,3300.00,4.80,29.00,3.80,10.00,1.05,72.00,28.00,191.00,85.85,28.00,175.00,6.64,14.00,20.00,1.00,489.00,2596.00,322.00,2274.00,6.63,87.00,19.00,294.00,35.00,11.00,23.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,44,44,12,18,2.00,0.00,69.00,2940.00,42.60,72.00,5.00,23.00,0.00,38.40,19.00,190.00
2018.00,PITT,138.00,1652.00,10.37,263.00,12.00,9.00,148.00,13.07,79.00,0.00,139.00,63.00,202.00,2.00,13.00,40.00,43.00,13.00,17.00,0.00,0.00,3.00,3.00,2.00,4.00,4.00,5.00,4.00,5.00,55.00,79.00,34.00,723.00,21.10,2.00,38.00,0.00,56.00,3502.00,62.50,65.00,32.00,1.00,20.00,387.00,0.00,414.00,244.00,42.33,2740.00,9.47,14.00,5.54,14.00,14.92,80.00,10.00,69.00,110.27,20.00,286.00,7.53,16.00,75.00,1.00,347.00,2154.00,101.00,2053.00,7.18,84.00,19.00,225.00,23.00,17.00,5.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,31,31,18,28,1.00,0.00,50.00,1993.00,39.90,60.00,0.00,16.00,0.00,38.70,16.00,56.00
2018.00,LOU,181.00,2354.00,12.09,289.00,8.00,6.00,81.00,11.17,34.00,0.00,107.00,59.00,166.00,0.50,1.00,27.00,30.00,10.00,12.00,0.00,0.00,4.00,4.00,3.00,4.00,3.00,3.00,0.00,1.00,46.00,57.00,26.00,634.00,16.87,9.00,99.00,2.00,73.00,4549.00,62.30,65.00,44.00,2.00,26.00,532.00,0.00,315.00,182.00,47.85,1985.00,5.43,12.00,0.98,6.00,0.48,78.00,32.00,240.00,95.60,20.00,157.00,2.12,19.00,86.00,1.00,551.00,3534.00,362.00,3172.00,6.76,97.00,28.00,297.00,36.00,23.00,10.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,40,42,13,17,1.00,0.00,74.00,3067.00,41.40,73.00,4.00,19.00,0.00,37.40,31.00,222.00
2018.00,MIA,151.00,1889.00,12.06,274.00,16.00,16.00,230.00,16.92,83.00,2.00,226.00,214.00,440.00,21.50,138.00,47.00,48.00,9.00,12.00,0.00,0.00,2.00,3.00,6.00,6.00,1.00,3.00,0.00,0.00,47.00,74.00,44.00,997.00,15.51,5.00,93.00,1.00,51.00,2981.00,59.50,74.00,11.00,1.00,33.00,685.00,1.00,394.00,210.00,34.62,2533.00,4.18,10.00,2.26,15.00,4.06,53.00,43.00,244.00,69.04,13.00,197.00,7.58,10.00,55.00,1.00,389.00,2047.00,343.00,1704.00,4.47,75.00,17.00,153.00,16.00,12.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,27,30,10,12,0.00,0.00,69.00,2798.00,40.60,64.00,2.00,19.00,0.00,36.50,25.00,239.00
2018.00,BC,158.00,2110.00,13.19,339.00,18.00,18.00,331.00,16.92,81.00,2.00,226.00,176.00,402.00,10.00,65.00,46.00,50.00,6.00,9.00,0.00,0.00,4.00,5.00,2.00,3.00,0.00,1.00,0.00,0.00,38.00,64.00,29.00,673.00,23.53,0.00,53.00,0.00,71.00,4356.00,62.40,65.00,42.00,4.00,24.00,540.00,0.00,354.00,182.00,40.68,2175.00,4.58,19.00,2.12,14.00,1.64,67.00,26.00,180.00,82.68,21.00,437.00,8.13,32.00,65.00,3.00,460.00,2705.00,249.00,2456.00,5.30,83.00,23.00,294.00,37.00,18.00,17.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,45,46,9,12,0.00,0.00,34.00,1282.00,37.70,53.00,0.00,11.00,0.00,32.90,13.00,163.00
2018.00,GT,26.00,454.00,17.39,74.00,3.00,11.00,231.00,19.61,95.00,2.00,199.00,139.00,338.00,6.00,44.00,53.00,55.00,10.00,13.00,0.00,0.00,4.00,4.00,2.00,2.00,4.00,5.00,0.00,2.00,48.00,83.00,47.00,1117.00,14.17,1.00,60.00,0.00,68.00,4155.00,60.85,65.00,14.00,5.00,43.00,907.00,0.00,337.00,195.00,68.03,2583.00,10.68,25.00,14.28,9.00,0.80,71.00,23.00,137.00,203.28,23.00,322.00,15.43,22.00,74.00,1.00,504.00,2539.00,229.00,2310.00,4.69,74.00,20.00,256.00,35.00,19.00,14.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,29,29,5,8,1.00,0.00,69.00,2774.00,40.20,54.00,2.00,25.00,1.00,35.90,28.00,223.00
2017.00,SYR,286.00,3153.00,10.67,268.00,19.00,4.00,62.00,15.50,24.00,1.00,120.00,60.00,180.00,0.00,0.00,35.00,36.00,22.00,30.00,0.00,0.00,8.00,8.00,5.00,5.00,7.00,12.00,2.00,5.00,53.00,101.00,28.00,689.00,17.45,6.00,100.00,2.00,78.00,4643.00,58.70,70.00,20.00,1.00,48.00,1261.00,2.00,126.00,56.00,62.60,1089.00,13.57,7.00,5.70,4.00,1.23,86.00,16.00,90.00,192.90,13.00,91.00,5.44,15.00,25.00,0.00,724.00,4402.00,251.00,4151.00,7.11,65.00,46.00,352.00,47.00,44.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39,39,9,9,2.00,0.00,35.00,1447.00,41.30,62.00,2.00,14.00,0.00,38.50,10.00,60.00
2017.00,UVA,284.00,3098.00,10.60,408.00,24.00,15.00,154.00,11.39,58.00,1.00,230.00,202.00,432.00,10.50,78.00,37.00,37.00,8.00,12.00,0.00,0.00,5.00,5.00,3.00,3.00,0.00,4.00,0.00,0.00,38.00,61.00,38.00,863.00,16.12,1.00,64.00,0.00,69.00,4427.00,62.50,74.00,31.00,6.00,32.00,708.00,0.00,548.00,320.00,59.48,3538.00,6.95,20.00,6.63,16.00,2.73,66.00,31.00,185.00,134.20,19.00,137.00,4.25,23.00,34.00,0.00,462.00,2213.00,282.00,1931.00,4.82,74.00,16.00,282.00,31.00,14.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,35,20,27,1.00,0.00,57.00,2462.00,43.20,64.00,4.00,20.00,0.00,41.40,9.00,24.00
2017.00,NCST,296.00,3287.00,10.33,313.00,16.00,14.00,202.00,13.22,73.00,2.00,244.00,185.00,429.00,4.00,34.00,49.00,52.00,10.00,20.00,0.00,0.00,6.00,7.00,2.00,9.00,2.00,3.00,0.00,1.00,48.00,79.00,41.00,1106.00,19.88,1.00,98.00,2.00,58.00,3609.00,60.77,68.00,20.00,2.00,35.00,856.00,0.00,518.00,300.00,40.35,3233.00,4.60,25.00,2.45,11.00,12.00,81.00,31.00,194.00,63.05,22.00,98.00,4.45,24.00,18.00,0.00,311.00,1408.00,80.00,1328.00,4.88,56.00,10.00,231.00,28.00,8.00,18.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,37,37,8,12,1.00,0.00,75.00,3278.00,43.70,63.00,9.00,29.00,0.00,37.50,23.00,287.00
2017.00,VT,187.00,2364.00,12.65,286.00,17.00,12.00,252.00,19.58,69.00,2.00,197.00,134.00,331.00,10.50,67.00,42.00,42.00,18.00,26.00,0.00,0.00,6.00,7.00,8.00,11.00,2.00,5.00,2.00,3.00,50.00,96.00,33.00,750.00,17.10,1.00,58.00,0.00,79.00,4617.00,58.40,69.00,22.00,0.00,54.00,1085.00,1.00,484.00,315.00,56.36,3576.00,9.12,17.00,0.72,6.00,0.26,79.00,14.00,88.00,134.66,16.00,197.00,11.74,20.00,92.00,1.00,474.00,2547.00,224.00,2323.00,5.64,83.00,35.00,371.00,48.00,34.00,13.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,49,52,10,20,2.00,0.00,54.00,2358.00,43.70,69.00,4.00,23.00,1.00,37.10,18.00,237.00
2017.00,DUKE,234.00,2552.00,11.04,363.00,14.00,15.00,224.00,18.70,61.00,4.00,186.00,181.00,367.00,8.00,42.00,37.00,40.00,18.00,22.00,0.00,0.00,10.00,11.00,7.00,9.00,1.00,2.00,0.00,0.00,45.00,91.00,26.00,613.00,19.49,0.00,70.00,0.00,76.00,4768.00,62.95,65.00,59.00,1.00,16.00,288.00,0.00,410.00,245.00,53.87,3113.00,6.60,21.00,2.37,9.00,0.38,70.00,23.00,150.00,116.27,40.00,413.00,5.92,33.00,91.00,2.00,558.00,2499.00,245.00,2254.00,4.52,46.00,19.00,304.00,37.00,18.00,16.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,37,37,15,21,0.00,0.00,62.00,2621.00,42.30,57.00,6.00,20.00,0.00,39.60,12.00,47.00
2017.00,CLEM,255.00,2869.00,11.33,448.00,14.00,14.00,214.00,19.22,55.00,3.00,238.00,170.00,408.00,14.00,74.00,58.00,62.00,12.00,19.00,0.00,0.00,5.00,5.00,3.00,6.00,4.00,8.00,0.00,0.00,49.00,94.00,30.00,698.00,23.23,1.00,76.00,0.00,73.00,4518.00,62.20,65.00,19.00,1.00,52.00,1008.00,0.00,468.00,266.00,45.34,2774.00,3.64,16.00,12.62,12.00,10.48,58.00,29.00,203.00,96.66,19.00,107.00,5.80,20.00,33.00,0.00,514.00,2523.00,318.00,2205.00,3.83,65.00,22.00,246.00,27.00,20.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33,35,17,21,0.00,0.00,61.00,2565.00,42.00,59.00,9.00,10.00,1.00,35.60,25.00,180.00
2017.00,LOU,232.00,3284.00,13.17,353.00,25.00,13.00,230.00,23.89,61.00,2.00,207.00,129.00,336.00,5.00,44.00,58.00,59.00,17.00,20.00,1.00,1.00,3.00,3.00,9.00,11.00,4.00,5.00,0.00,0.00,48.00,109.00,28.00,538.00,15.81,0.00,39.00,0.00,88.00,5471.00,62.08,65.00,26.00,3.00,59.00,1159.00,0.00,469.00,309.00,50.92,3297.00,4.88,17.00,3.12,9.00,1.14,79.00,30.00,201.00,99.96,29.00,322.00,5.52,31.00,77.00,1.00,551.00,3021.00,273.00,2748.00,5.26,89.00,40.00,388.00,50.00,40.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55,58,11,18,0.00,0.00,67.00,2723.00,40.60,64.00,4.00,25.00,0.00,36.50,20.00,195.00
2017.00,MIA,190.00,2717.00,14.98,388.00,26.00,17.00,228.00,15.08,65.00,2.00,241.00,165.00,406.00,9.50,76.00,45.00,46.00,17.00,23.00,2.00,2.00,7.00,8.00,5.00,5.00,2.00,4.00,1.00,4.00,50.00,96.00,25.00,483.00,10.78,2.00,43.00,0.00,91.00,5478.00,57.47,65.00,23.00,3.00,66.00,1306.00,1.00,464.00,277.00,42.93,3898.00,5.23,29.00,4.13,10.00,0.77,78.00,32.00,180.00,98.97,24.00,123.00,4.76,14.00,33.00,0.00,487.00,3441.00,260.00,3181.00,6.94,75.00,33.00,453.00,57.00,32.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58,59,17,20,1.00,0.00,44.00,1914.00,43.50,58.00,2.00,10.00,0.00,39.90,20.00,119.00
2017.00,WF,245.00,3341.00,13.02,303.00,32.00,14.00,187.00,14.24,52.00,1.00,346.00,159.00,505.00,7.00,37.00,52.00,56.00,21.00,25.00,0.00,0.00,10.00,10.00,7.00,8.00,4.00,6.00,0.00,1.00,43.00,115.00,35.00,753.00,14.90,0.00,38.00,0.00,75.00,4729.00,63.10,68.00,32.00,3.00,41.00,962.00,1.00,423.00,226.00,45.63,3144.00,6.70,26.00,1.58,14.00,0.85,78.00,28.00,141.00,105.38,14.00,220.00,9.64,42.00,44.00,0.00,398.00,2331.00,210.00,2121.00,5.69,82.00,19.00,330.00,39.00,19.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45,46,17,23,0.00,0.00,72.00,2777.00,38.60,54.00,3.00,25.00,1.00,36.30,12.00,69.00
2017.00,PITT,214.00,2509.00,10.92,347.00,10.00,9.00,84.00,8.69,34.00,0.00,216.00,90.00,306.00,6.00,43.00,34.00,34.00,11.00,19.00,0.00,0.00,2.00,3.00,1.00,3.00,6.00,9.00,2.00,4.00,56.00,67.00,39.00,814.00,14.38,0.00,40.00,0.00,88.00,5218.00,60.10,65.00,33.00,6.00,49.00,1030.00,0.00,426.00,268.00,42.83,3599.00,4.75,33.00,4.08,7.00,6.65,52.00,19.00,109.00,82.90,29.00,264.00,5.67,16.00,75.00,0.00,493.00,2530.00,194.00,2336.00,4.46,76.00,21.00,395.00,47.00,16.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50,54,21,25,0.00,0.00,68.00,2996.00,44.10,74.00,7.00,23.00,3.00,36.70,27.00,250.00
2017.00,FSU,164.00,2034.00,11.77,259.00,18.00,9.00,88.00,9.75,41.00,2.00,153.00,101.00,254.00,4.00,34.00,42.00,44.00,18.00,21.00,0.00,0.00,5.00,5.00,11.00,13.00,1.00,2.00,1.00,1.00,51.00,96.00,30.00,562.00,10.69,0.00,36.00,0.00,58.00,3653.00,63.00,67.00,29.00,0.00,28.00,706.00,1.00,360.00,224.00,71.48,2612.00,9.25,12.00,27.10,8.00,1.55,74.00,31.00,221.00,235.50,23.00,329.00,32.52,17.00,80.00,2.00,423.00,2084.00,217.00,1867.00,4.65,92.00,21.00,213.00,24.00,16.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,34,11,19,1.00,0.00,57.00,2536.00,44.50,63.00,5.00,16.00,2.00,37.00,20.00,251.00
2017.00,BC,182.00,1993.00,10.46,321.00,13.00,18.00,388.00,21.38,65.00,2.00,298.00,279.00,577.00,13.50,90.00,40.00,43.00,12.00,20.00,0.00,0.00,2.00,3.00,8.00,9.00,2.00,7.00,0.00,1.00,42.00,76.00,27.00,653.00,22.36,0.00,81.00,0.00,75.00,4782.00,63.80,65.00,40.00,2.00,33.00,677.00,0.00,344.00,202.00,67.70,2551.00,13.84,21.00,3.70,13.00,1.96,60.00,32.00,215.00,192.18,31.00,255.00,9.20,19.00,47.00,0.00,372.00,2147.00,109.00,2038.00,6.29,69.00,17.00,312.00,36.00,17.00,18.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,42,43,18,21,0.00,0.00,66.00,2849.00,43.20,61.00,6.00,22.00,0.00,37.80,19.00,234.00
2017.00,UNC,176.00,2126.00,11.63,311.00,16.00,7.00,100.00,18.10,73.00,0.00,126.00,88.00,214.00,0.00,0.00,37.00,38.00,9.00,14.00,0.00,0.00,2.00,2.00,4.00,5.00,2.00,5.00,1.00,2.00,51.00,64.00,43.00,946.00,11.96,2.00,55.00,0.00,68.00,4279.00,61.83,65.00,35.00,2.00,31.00,690.00,0.00,366.00,198.00,35.02,2162.00,5.30,16.00,9.62,12.00,1.62,76.00,14.00,92.00,108.05,27.00,354.00,13.11,25.00,61.00,0.00,575.00,3060.00,160.00,2900.00,5.96,76.00,23.00,244.00,28.00,21.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,43,12,20,0.00,0.00,77.00,3079.00,40.00,63.00,4.00,34.00,1.00,36.80,29.00,125.00
2017.00,GT,25.00,545.00,21.80,80.00,6.00,6.00,98.00,14.42,27.00,1.00,175.00,59.00,234.00,2.00,6.00,34.00,37.00,7.00,10.00,0.00,0.00,4.00,4.00,2.00,3.00,1.00,3.00,0.00,0.00,42.00,55.00,43.00,1011.00,12.81,1.00,98.00,2.00,59.00,3748.00,63.50,73.00,30.00,1.00,28.00,536.00,1.00,406.00,221.00,55.70,2702.00,7.50,21.00,10.43,16.00,2.72,54.00,31.00,240.00,147.72,21.00,226.00,9.38,20.00,41.00,0.00,421.00,2123.00,387.00,1736.00,4.35,59.00,17.00,280.00,36.00,17.00,17.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,37,38,9,14,0.00,0.00,45.00,2061.00,45.80,66.00,2.00,16.00,0.00,40.80,14.00,186.00
2016.00,CLEM,392.00,4745.00,11.45,331.00,41.00,20.00,309.00,17.53,86.00,2.00,373.00,225.00,598.00,11.00,98.00,72.00,74.00,14.00,19.00,0.00,0.00,5.00,6.00,4.00,6.00,5.00,7.00,0.00,0.00,47.00,114.00,40.00,775.00,13.84,0.00,42.00,1.00,57.00,3372.00,58.10,65.00,10.00,2.00,44.00,1077.00,1.00,118.00,43.00,12.37,927.00,2.67,10.00,2.87,5.00,1.43,80.00,20.00,113.00,41.33,17.00,125.00,13.28,20.00,21.00,0.00,624.00,3609.00,226.00,3383.00,8.47,78.00,30.00,255.00,33.00,25.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34,36,7,10,1.00,0.00,50.00,2205.00,44.10,62.00,1.00,16.00,0.00,39.70,21.00,198.00
2016.00,UNC,288.00,3547.00,12.34,425.00,29.00,1.00,58.00,58.00,58.00,1.00,39.00,28.00,67.00,0.00,0.00,51.00,52.00,15.00,21.00,0.00,0.00,3.00,3.00,5.00,8.00,4.00,5.00,3.00,5.00,54.00,96.00,34.00,723.00,11.59,1.00,77.00,0.00,105.00,6277.00,61.87,67.00,38.00,3.00,58.00,1123.00,0.00,624.00,420.00,80.66,5005.00,7.72,45.00,5.46,17.00,0.58,65.00,20.00,114.00,162.44,35.00,280.00,9.87,36.00,74.00,0.00,546.00,2638.00,182.00,2456.00,4.64,59.00,29.00,501.00,64.00,26.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71,73,14,19,2.00,0.00,61.00,2321.00,38.00,67.00,4.00,22.00,0.00,35.90,9.00,50.00
2016.00,SYR,301.00,3513.00,10.74,280.00,24.00,10.00,93.00,10.33,50.00,1.00,313.00,200.00,513.00,5.00,31.00,36.00,39.00,10.00,18.00,0.00,0.00,0.00,0.00,4.00,6.00,5.00,8.00,1.00,4.00,51.00,66.00,33.00,890.00,19.08,0.00,100.00,2.00,82.00,5231.00,63.90,71.00,47.00,1.00,34.00,775.00,0.00,458.00,313.00,64.23,3811.00,5.63,30.00,1.68,6.00,0.33,75.00,20.00,132.00,116.33,17.00,134.00,17.31,14.00,31.00,0.00,393.00,2156.00,246.00,1910.00,4.03,62.00,21.00,396.00,50.00,20.00,28.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,51,52,15,21,0.00,0.00,50.00,2134.00,42.70,63.00,6.00,16.00,0.00,40.20,9.00,2.00
2016.00,VT,251.00,3338.00,12.72,262.00,26.00,16.00,40.00,2.50,15.00,0.00,235.00,215.00,450.00,10.00,66.00,58.00,59.00,20.00,27.00,0.00,0.00,12.00,12.00,6.00,7.00,1.00,5.00,0.00,1.00,47.00,118.00,64.00,1293.00,17.99,0.00,68.00,0.00,55.00,3264.00,57.20,65.00,11.00,7.00,35.00,847.00,2.00,522.00,332.00,61.06,3855.00,16.98,24.00,13.76,13.00,1.55,84.00,37.00,203.00,246.03,18.00,313.00,16.35,21.00,74.00,0.00,427.00,1722.00,308.00,1414.00,3.44,49.00,14.00,270.00,34.00,11.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36,39,10,18,0.00,0.00,77.00,3284.00,42.60,65.00,3.00,23.00,1.00,38.50,27.00,219.00
